canonical_smiles,standard_value,B01[C-C],B02[C-C],B03[C-C],B04[C-C],B05[C-C]
O=C([O-])COc1cccc(/C=C\c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1.[Na+],180.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)C(Cc1cccc(OCC(=O)O)c1)c1nc(-c2ccccc2)c(-c2ccccc2)o1,120.0,1.0,1.0,1.0,1.0,1.0
Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)Nc4ccc5c(c4)OCO5)C(=O)O)cc3)cnc2n1,140.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(C(=O)O)cc1NC(=O)/C=C/c1ccc(-c2ccccc2)cc1,83.0,1.0,1.0,1.0,1.0,1.0
Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)NCc4ccccc4)C(=O)O)cc3)cnc2n1,65.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(C(=O)O)cc1NC(=O)/C=C/c1ccc(-c2ccc(C)cc2)cc1,103.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)/C(=C\c1cccc(OCC(=O)O)c1OC)c1nc(-c2ccccc2)c(-c2ccccc2)o1,130.0,1.0,1.0,1.0,1.0,1.0
COC(=O)C(Cc1cccc(OCC(=O)O)c1)c1nc(-c2ccccc2)c(-c2ccccc2)o1,80.0,1.0,1.0,1.0,1.0,1.0
Cc1cc2c(cc1C(=O)N=C(N)N)S(=O)(=O)CC2(C)O,115.0,1.0,1.0,1.0,1.0,1.0
COc1c(C/C=C(\C)CCC(=O)O)c(O)c2c(c1OC)COC2=O,130.0,1.0,1.0,1.0,1.0,1.0
Cc1cc2c(cc1C(=O)N=C(N)N)S(=O)(=O)C/C2=N\O,197.0,1.0,1.0,1.0,1.0,1.0
C[C@H](NC(=O)[C@H](CS)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H]1CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](CSCCCN)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)N1)C(N)=O,80.0,1.0,1.0,1.0,1.0,1.0
Cc1cc2c(cc1C(=O)N=C(N)N)S(=O)(=O)C(C)(C)C2(C)O,102.0,1.0,1.0,1.0,1.0,1.0
CCc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,57.0,1.0,1.0,1.0,1.0,1.0
NCCCC[C@H](NC(=O)CNC(=O)CNC(=O)[C@H]1CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](CSCCCN)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)N1)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CS)C(=O)NCC(N)=O,110.0,1.0,1.0,1.0,1.0,1.0
Cc1cc2c(cc1C(=O)N=C(N)N)S(=O)(=O)CC2C(C)C,77.0,1.0,1.0,1.0,1.0,1.0
CC(=O)NCSC[C@H](NC(=O)CNC(=O)CNC(=O)[C@H]1CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](CSCCCN)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)N1)C(=O)NCC(=O)N[C@@H](CSCNC(C)=O)C(=O)NCC(=O)NCC(=O)N[C@@H](CSC1CC(=O)[N+]2(CCCCCC2)C1=O)C(N)=O,140.0,1.0,1.0,1.0,1.0,1.0
CCC1(O)CS(=O)(=O)c2cc(C(=O)N=C(N)N)c(C)cc21,77.0,1.0,1.0,1.0,1.0,1.0
N=C(N)c1ccc(C[C@H]2NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)CSC[C@H](C(=O)NCC(=O)NCC(=O)N[C@@H](CS)C(=O)NCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCC(=O)N[C@@H](CSCC(=O)CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CS)C(=O)O)C(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)CNC2=O)cc1,50.0,1.0,1.0,1.0,1.0,1.0
Cc1cc2c(cc1C(=O)N=C(N)N)S(=O)(=O)CC2C,182.0,1.0,1.0,1.0,1.0,1.0
CCC1CS(=O)(=O)c2cc(C(=O)N=C(N)N)c(C)cc21,78.0,1.0,1.0,1.0,1.0,1.0
O=C(O)COc1cccc2c1C[C@H]1C[C@@H](O)[C@H](C#C[C@@H](O)C3CCCCC3)[C@@H]1C2,52.0,1.0,1.0,1.0,1.0,1.0
CC(=O)NCSC[C@H](NC(=O)CNC(=O)[C@H](CSCNC(C)=O)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H]1CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](CSCCCN)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)N1)C(N)=O,160.0,1.0,1.0,1.0,1.0,1.0
CC(=O)NCSC[C@H](NC(=O)CNC(=O)CNC(=O)[C@H]1CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](CSCCCN)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)N1)C(=O)NCC(=O)N[C@@H](CSCNC(C)=O)C(=O)NCC(=O)NCC(=O)N[C@@H](CSC1CC(=O)[N+]2(COC2)C1=O)C(N)=O,90.0,1.0,1.0,1.0,1.0,1.0
C=C1c2cc(C)c(C(=O)N=C(N)N)cc2S(=O)(=O)C1(C)C,114.0,1.0,1.0,1.0,1.0,1.0
CC(=O)NCSC[C@H](NC(=O)CNC(=O)CNC(=O)[C@H]1CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](CSCCCN)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)N1)C(=O)NCC(=O)N[C@@H](CSCNC(C)=O)C(=O)NCC(=O)NCC(=O)N[C@@H](CSN1CC(=O)NCCOCOCCNC(=O)C1)C(N)=O,70.0,1.0,1.0,1.0,1.0,1.0
NCCCC[C@H](NSC[C@H](NC(=O)CNC(=O)CNC(=O)[C@H]1CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](CSCCCN)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)N1)C(=O)NCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CS)C(=O)O,110.0,1.0,1.0,1.0,1.0,1.0
COC1c2cc(C)c(C(=O)N=C(N)N)cc2S(=O)(=O)C1(C)C,138.0,1.0,1.0,1.0,1.0,1.0
N=C(N)c1ccc(C[C@H]2NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)CSC[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CS)C(=O)NCC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)CNC2=O)cc1,80.0,1.0,1.0,1.0,1.0,1.0
CNCSC[C@H](NC(=O)[C@H]1CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](CSCCCN)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)N1)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CSCNC(C)=O)C(=O)NCC(=O)N[C@@H](CSCNC(C)=O)C(N)=O,170.0,1.0,1.0,1.0,1.0,1.0
O=C(O)CC1Nc2cc(/C=C/CCC3CCNCC3)ccc2CN(CCc2ccccc2)C1=O,175.0,1.0,1.0,1.0,1.0,1.0
CC(=O)NCSC[C@H](NC(=O)CNC(=O)CNC(=O)[C@H]1CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](CSCCCN)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)N1)C(=O)NCC(=O)N[C@@H](CSCNC(C)=O)C(=O)NCC(=O)NCC(=O)N[C@@H](CSCC(=O)CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CS)C(=O)O)C(=O)NCC(=O)[C@@H]1CSC23SCC(NC(=O)[C@H](CSCC(=O)CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CS)C(=O)O)NC(=O)CNC(=O)CNC(=O)[C@H](CSCNC(C)=O)NC(=O)CNC(=O)[C@H](CSCNC(C)=O)NC(=O)CNC(=O)CNC(=O)[C@H]4CSCC(=O)N[C@@H](Cc5ccc(O)cc5)C(=O)N[C@H](CSCCCN)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)N4)C(=O)N2CC(=O)N13,90.0,1.0,1.0,1.0,1.0,1.0
CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,117.0,1.0,1.0,1.0,1.0,1.0
COc1c(C)c(C)c(Cl)c(O)c1C/C=C(\C)CCC(=O)O,200.0,1.0,1.0,1.0,1.0,1.0
Cc1cc2c(cc1C(=O)N=C(N)N)S(=O)(=O)CC2(O)C(=O)c1ccccc1,157.0,1.0,1.0,1.0,1.0,1.0
N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)NC(CC(=O)O)C(=O)N(CCc2ccccc2)C3)cc1,130.0,1.0,1.0,1.0,1.0,1.0
C=Cc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,93.0,1.0,1.0,1.0,1.0,1.0
CC(=O)NCSC[C@H](NC(=O)CNC(=O)CNC(=O)[C@H]1CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](CSCCCN)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)N1)C(=O)NCC(=O)N[C@@H](CSCNC(C)=O)C(=O)NCC(=O)NCC(=O)N[C@@H](CSCC(=O)CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CS)C(=O)O)C(N)=O,110.0,1.0,1.0,1.0,1.0,1.0
N=C(N)c1ccc(CC(=O)N[C@H]2CCN([C@@H](CC(=O)O)C(=O)N[C@@H](CC34CC5CC(CC(C5)C3)C4)C(=O)O)C2=O)cc1.O=C(O)C(F)(F)F,100.0,1.0,1.0,1.0,1.0,1.0
NCCCC[C@H](NC(=O)[C@H]1CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](CSCCCN)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)N1)C(=O)N[C@@H](CS)C(=O)NCC(N)=O,140.0,1.0,1.0,1.0,1.0,1.0
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,58.0,1.0,1.0,1.0,1.0,1.0
C/C(=N\OCCSc1nnnn1C)c1ccc(Sc2cc(F)cc(C3CCOCC3)c2)cc1,120.0,1.0,1.0,1.0,1.0,1.0
COC1(c2cc(F)cc(Sc3ccc4c(c3)OCC/C4=N\O)c2)CCOCC1,50.0,1.0,1.0,1.0,1.0,1.0
CCN(C)c1nc(N)nc2c1ncn2C1CC(O)C(CO)S1,190.0,1.0,1.0,1.0,1.0,1.0
Nc1cccc(CCc2ccc(C(=O)NC[C@H](NS(=O)(=O)c3ccccc3)C(=O)O)cc2)n1,140.0,1.0,1.0,1.0,1.0,1.0
Fc1cc(Sc2ccc3c(c2)CC/C3=N\OCc2ccncc2)cc(C2CCOCC2)c1,90.0,1.0,1.0,1.0,1.0,1.0
C/C(=N\O)c1ccc(Sc2cc(F)cc(C3CCOCC3)c2)cc1,80.0,1.0,1.0,1.0,1.0,1.0
CC(CC(=O)O)SCc1c2c3c(c(OCc4ccc(-c5ccccc5)cn4)ccc3n1Cc1ccc(Cl)cc1)CC(C)S2,50.0,1.0,1.0,1.0,1.0,1.0
CC(=O)O/N=C(\C)c1ccc(Sc2cc(F)cc(C3CCOCC3)c2)cc1,50.0,1.0,1.0,1.0,1.0,1.0
CCCNc1nc(N)nc2c1ncn2C1CC(O)C(CO)S1,61.0,1.0,1.0,1.0,1.0,1.0
CO/N=C(\C)c1ccc(Sc2cc(F)cc([C@@]3(OC)CCO[C@@H](C)C3)c2)cc1,140.0,1.0,1.0,1.0,1.0,1.0
O/N=C/c1ccc(Sc2cc(F)cc(C3CCOCC3)c2)cc1,120.0,1.0,1.0,1.0,1.0,1.0
CS/C(=N\O)c1ccc(Sc2cc(F)cc(C3CCOCC3)c2)cc1,190.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)c1csc(CO/N=C(\C)c2ccc(Sc3cc(F)cc(C4CCOCC4)c3)cc2)n1,150.0,1.0,1.0,1.0,1.0,1.0
COC1(c2csc(Sc3ccc4c(c3)CC/C4=N\O)c2)CCOCC1,130.0,1.0,1.0,1.0,1.0,1.0
CC1Cc2c(OCc3ccc(-c4ccccc4)cn3)ccc3c2c(c(COCCC(=O)O)n3Cc2ccc(Cl)cc2)S1,65.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)/C(=N\O)c1ccc(Sc2cc(F)cc(C3CCOCC3)c2)cc1,170.0,1.0,1.0,1.0,1.0,1.0
C/C(=N\OCC(O)CO)c1ccc(S(=O)(=O)c2cccc(C3CCOCC3)c2)cc1,160.0,1.0,1.0,1.0,1.0,1.0
CC(=O)N(CCc1c2c3c(c(OCc4ccc(-c5ccccc5)cn4)ccc3n1Cc1ccc(Cl)cc1)CC(C)S2)C(C)C(=O)O,113.0,1.0,1.0,1.0,1.0,1.0
C=CCNc1nc(N)nc2c1ncn2C1CC(O)C(CO)S1,58.0,1.0,1.0,1.0,1.0,1.0
CO[C@]1(c2cnc(S(=O)(=O)c3ccc(/C(C)=N/OCC#N)cc3)s2)CCO[C@@H](C)C1,140.0,1.0,1.0,1.0,1.0,1.0
CO/N=C(\C)c1ccc(Sc2cc(F)cc(C3CCOCC3)c2)cc1,110.0,1.0,1.0,1.0,1.0,1.0
COC1(c2csc(Sc3ccc4c(c3)OCC/C4=N\OCC#N)c2)CCOCC1,60.0,1.0,1.0,1.0,1.0,1.0
COC(=O)c1cc(CO/N=C(\C)c2ccc(Sc3cc(F)cc(C4CCOCC4)c3)cc2)on1,100.0,1.0,1.0,1.0,1.0,1.0
CO[C@]1(c2cc(F)cc(S(=O)(=O)c3ccc(/C(C)=N/OCC#N)cc3)c2)CCO[C@@H](C)C1,60.0,1.0,1.0,1.0,1.0,1.0
CC1Cc2c(OCc3ccc(-c4ccccc4)cn3)ccc3c2c(c(CC(=O)N(C)C(C)C(=O)O)n3Cc2ccc(Cl)cc2)S1,200.0,1.0,1.0,1.0,1.0,1.0
CC1Cc2c(OCc3ccc(-c4ccccc4)cn3)ccc3c2c(c(CC(C)(C)C(=O)O)n3C(=O)c2ccccc2)S1,60.0,1.0,1.0,1.0,1.0,1.0
CC(C)C(NC(=O)c1ccc(C(=N)N)cc1)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,150.0,1.0,1.0,1.0,1.0,1.0
N#Cc1cc(-c2ccoc2)c2ccc(OCc3cccc(C4(O)CC5COC(C4)O5)n3)cc2n1,103.0,1.0,1.0,1.0,1.0,1.0
O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CC2CCCCC2)CC1,100.0,1.0,1.0,1.0,1.0,1.0
CC(NC(=O)c1ccc(C(=N)N)cc1)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,82.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)CC1CCN(C(=O)C(C)(C)C(CC)NC(=O)c2ccc(C(=N)N3CCC(O)CC3)cc2F)CC1,48.0,1.0,1.0,1.0,1.0,1.0
CCC(NC(=O)c1ccc(C(=N)N)cc1F)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,62.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)CC1CCN(C(=O)C(C)(C)C(CC)NC(=O)c2ccc(C(=N)N3CCN(c4ccc(F)cc4)CC3)cc2F)CC1,79.0,1.0,1.0,1.0,1.0,1.0
CN1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)s2)CC1,145.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)CC1CCN(C(=O)C(C)(C)C(CC)NC(=O)c2ccc(C(=N)N3CCN(C)CC3)cc2F)CC1,72.0,1.0,1.0,1.0,1.0,1.0
CN1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)CC1,180.0,1.0,1.0,1.0,1.0,1.0
CCCCCC(NC(=O)c1ccc(C(=N)N)cc1)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,160.0,1.0,1.0,1.0,1.0,1.0
CCCCC(NC(=O)c1ccc(C(=N)N)cc1)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,82.0,1.0,1.0,1.0,1.0,1.0
N#Cc1cc2cc(OCc3cccc(C4(O)CC5COC(C4)O5)n3)ccc2c(-c2ccoc2)n1,47.0,1.0,1.0,1.0,1.0,1.0
O=c1cc(-c2ccoc2)c2ccc(OCc3cccc(C4(O)CC5COC(C4)O5)n3)cc2n1Cc1ccccc1,160.0,1.0,1.0,1.0,1.0,1.0
CCCCC(NC(=O)c1ccc(C(=N)N)cc1F)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,81.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)CC1CCN(C(=O)C(C)(C)C(CC)NC(=O)c2ccc(C(=N)N)cc2F)CC1,62.0,1.0,1.0,1.0,1.0,1.0
CC(NC(=O)c1ccc(C(=N)N)cc1F)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,76.0,1.0,1.0,1.0,1.0,1.0
OC1(c2cccc(COc3ccc4c(-c5ccoc5)cncc4c3)n2)CC2COC(C1)O2,90.0,1.0,1.0,1.0,1.0,1.0
CC(C)CC(NC(=O)c1ccc(C(=N)N)cc1)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,81.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)CC1CCN(C(=O)C(C)(C)C(CC)NC(=O)c2ccc(C(=N)N3CCOCC3)cc2F)CC1,160.0,1.0,1.0,1.0,1.0,1.0
CCCC(NC(=O)c1ccc(C(=N)N)cc1)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,82.0,1.0,1.0,1.0,1.0,1.0
CC(C)(C(=O)N1CCC(CC(=O)O)CC1)C(NC(=O)c1ccc(C(=N)N)cc1)c1cccc(O)c1,76.0,1.0,1.0,1.0,1.0,1.0
CN1CCN([C@H]2CC[C@@H](n3cc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,70.0,1.0,1.0,1.0,1.0,1.0
N#Cc1cc(-c2ccoc2)c2ccc(CSc3cc(F)cc(C4(O)CC5COC(C4)O5)c3)cc2n1,193.0,1.0,1.0,1.0,1.0,1.0
CCC(NC(=O)c1ccc(C(=N)N)cc1)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,85.0,1.0,1.0,1.0,1.0,1.0
C/C=C/C(NC(=O)c1ccc(C(=N)N)cc1)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,170.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)CC1CCN(C(=O)C(C)(C)C(CC)NC(=O)c2ccc(C(=N)N3CCCC3)cc2F)CC1,89.0,1.0,1.0,1.0,1.0,1.0
CC(C)(C(=O)N1CCC(CC(=O)O)CC1)C(CCc1ccccc1)NC(=O)c1ccc(C(=N)N)cc1,160.0,1.0,1.0,1.0,1.0,1.0
O=C1NC(=O)/C(=C/c2ccc(C(=O)NC[C@@H]3C[C@@H](S(c4ccccc4)(c4ccccc4)c4ccccc4)CN3C(=O)c3ccccc3C(=O)c3ccc(F)cc3F)cc2)S1,190.0,1.0,1.0,1.0,1.0,1.0
CCCCOC(=O)N[C@@H](CNC(=O)c1ccc2[nH]c(-c3ccc(C(=N)N)cc3)nc2c1)C(=O)O,50.0,1.0,1.0,1.0,1.0,1.0
c1ccc(-c2nc(-c3ncoc3-c3cccc(OCc4nn[nH]n4)c3)oc2-c2ccccc2)cc1,130.0,1.0,1.0,1.0,1.0,1.0
O=C(O)COc1cccc(-c2[nH]ncc2-c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,180.0,1.0,1.0,1.0,1.0,1.0
O=C(O)COc1cccc(-c2ocnc2-c2nc(-c3ccccc3)c(-c3ccccc3)s2)c1,150.0,1.0,1.0,1.0,1.0,1.0
O=C(O)COc1cccc(-c2ncoc2-c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,160.0,1.0,1.0,1.0,1.0,1.0
CC(C)SCC[C@@H](N)[C@H](O)C(=O)NNC(=O)c1cccc(Cl)c1,100.0,1.0,1.0,1.0,1.0,1.0
Cc1nc(-c2nc(-c3ccccc3)c(-c3ccccc3)o2)c(-c2cccc(OCC(=O)O)c2)o1,50.0,1.0,1.0,1.0,1.0,1.0
O=C(O)COc1cccc(/C=C\c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,180.0,1.0,1.0,1.0,1.0,1.0
O=C(O)CCc1ccccc1C[C@@H]1CCC[C@@H]1c1nc(C(=O)NCCCCC2CCCCC2)co1,107.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc(-c2nc(-c3ncoc3-c3cccc(OCC(=O)O)c3)oc2-c2ccc(C)cc2)cc1,100.0,1.0,1.0,1.0,1.0,1.0
O=C(O)CCc1ccccc1CC1=C(c2nc(C(=O)NCCc3ccc(Cl)cc3)co2)CCCC1,194.0,1.0,1.0,1.0,1.0,1.0
CCc1cc2cc(C(=O)C3CCC(OC)CC3)ccc2nc1Cl,48.0,1.0,1.0,1.0,1.0,1.0
CCc1cc2cc(C(=O)C3CCC(OC)CC3)ccc2nc1O,60.0,1.0,1.0,1.0,1.0,1.0
CCc1cc2cc(C(=O)C3COc4ccccc4O3)ccc2nc1C,98.0,1.0,1.0,1.0,1.0,1.0
CCc1cc2cc(C(=O)C[C@H]3CC[C@@H](OC)CC3)ccc2nc1C,83.0,1.0,1.0,1.0,1.0,1.0
CCc1cc2cc(C(=O)C3Cc4ccccc4C3)ccc2nc1C,96.0,1.0,1.0,1.0,1.0,1.0
CCc1cc2cc(C(=O)Cc3ccccc3)ccc2nc1C,96.0,1.0,1.0,1.0,1.0,1.0
CO[C@H]1CC[C@@H](C(=O)c2ccc3nc4c(cc3c2)CCCO4)CC1,77.0,1.0,1.0,1.0,1.0,1.0
CO[C@H]1CC[C@@H](C(=O)c2ccc3nc4c(cc3c2)CCCN4C)CC1,70.0,1.0,1.0,1.0,1.0,1.0
CO[C@H]1CC[C@@H](C(=O)c2ccc3nc4c(cc3c2)CCCCC4)CC1,60.0,1.0,1.0,1.0,1.0,1.0
CO[C@H]1CC[C@@H](C(=O)c2ccc3nc4c(cc3c2)CCC4)CC1,85.0,1.0,1.0,1.0,1.0,1.0
CCCc1ccc2cc(C(=O)[C@H]3CC[C@@H](OC)CC3)ccc2n1,49.0,1.0,1.0,1.0,1.0,1.0
CO[C@H]1CC[C@@H](C(=O)c2ccc3nc4c(cc3c2)CCS4)CC1,78.0,1.0,1.0,1.0,1.0,1.0
CCCc1cc2cc(C(=O)[C@H]3CC[C@@H](OC)CC3)ccc2nc1C,67.0,1.0,1.0,1.0,1.0,1.0
CCc1cc2cc(C(=O)[C@H]3CC[C@@H](OC)CC3)ccc2n2nnnc12,68.0,1.0,1.0,1.0,1.0,1.0
O=C(Cc1ccsc1)c1ccc2nc3c(cc2c1)CCCO3,100.0,1.0,1.0,1.0,1.0,1.0
O=C(CCc1ccccc1)c1ccc2nc3c(cc2c1)CCCO3,87.0,1.0,1.0,1.0,1.0,1.0
O=C(Cc1ccccc1)c1ccc2nc3c(cc2c1)CCCO3,99.0,1.0,1.0,1.0,1.0,1.0
CCc1cc2cc(C(=O)C3CCC(OC)CC3)ccc2nc1CC,92.0,1.0,1.0,1.0,1.0,1.0
CCc1cnc2ccc(C(=O)C3CCC(OC)CC3)cc2c1,85.0,1.0,1.0,1.0,1.0,1.0
CCc1cc2cc(C(=O)[C@H]3CC[C@@H](OC)CC3)ccc2nc1F,75.0,1.0,1.0,1.0,1.0,1.0
CCc1cc2cc(C(=O)C3CCC(OC)CC3)ccc2nc1I,73.0,1.0,1.0,1.0,1.0,1.0
CCc1cc2cc(C(=O)[C@H]3CC[C@@H](OC)CC3)ccc2nc1C#N,71.0,1.0,1.0,1.0,1.0,1.0
CCc1cc2cc(C(=O)[C@H]3CC[C@@H](OC)CC3)ccc2nc1N,68.0,1.0,1.0,1.0,1.0,1.0
CN[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1)C(C)C,180.0,1.0,1.0,1.0,1.0,1.0
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2n1C,59.0,1.0,1.0,1.0,1.0,1.0
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N,83.0,1.0,1.0,1.0,1.0,1.0
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(C(=O)c1nc2ccccc2s1)C1CCC(N)CC1,76.0,1.0,1.0,1.0,1.0,1.0
CCS(=O)(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(C(=O)c1nc2ccccc2s1)C1CCC(N)CC1,120.0,1.0,1.0,1.0,1.0,1.0
N=C(N)NCCC[C@H](NC(=O)CN1CCCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O)C(=O)c1nc2ccccc2s1,47.0,1.0,1.0,1.0,1.0,1.0
CCCCCCCCCCCCOP(=O)(O)O,160.0,1.0,1.0,1.0,1.0,1.0
O=C([O-])COc1cccc(C[C@@H]2CCC=C2c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1.[Na+],56.0,1.0,1.0,1.0,1.0,1.0
O=C(O)COc1cccc(C[C@@H]2CCC=CC2(O)c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,98.0,1.0,1.0,1.0,1.0,1.0
O=C(O)COc1cccc(C[C@@H]2CCCC(O)=C2c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,116.0,1.0,1.0,1.0,1.0,1.0
C=CCOc1ccc(CN(C/C=C/c2ccccc2)CCCC)cc1,90.0,1.0,1.0,1.0,1.0,1.0
CC(C)c1nnc2ccc(-c3c[nH]nc3-c3cc(F)ccc3F)cn12,180.0,1.0,1.0,1.0,1.0,1.0
CC(C)c1nnc2ccc(-c3ocnc3-c3cc(Cl)ccc3F)cn12,190.0,1.0,1.0,1.0,1.0,1.0
CC1(c2nnc3ccc(-c4ocnc4-c4ccc(F)cc4F)cn23)CCC1,77.0,1.0,1.0,1.0,1.0,1.0
CC(C)(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3F)cn12,76.0,1.0,1.0,1.0,1.0,1.0
CC1(c2nnc3ccc(-c4ocnc4-c4cc(F)c(F)cc4F)cn23)CCC1,90.0,1.0,1.0,1.0,1.0,1.0
CC(C)(C)c1nnc2ccc(-c3ocnc3-c3cc(F)c(F)cc3F)cn12,63.0,1.0,1.0,1.0,1.0,1.0
CN(C)CCN1CCN(c2nc(-c3ccccc3Cl)c3c(n2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1,100.0,1.0,1.0,1.0,1.0,1.0
O=C(O)COc1cccc2c1CC[C@](O)(COC(=O)N(c1ccccc1F)c1ccccc1F)C2,63.0,1.0,1.0,1.0,1.0,1.0
